"","Date","DailyVisits","MaxTemp","MinTemp","Precipitation","Snowfall","SnowDepth"
"595",1994-08-18,20870,83,62,0,0,0
"596",1994-08-19,19593,70,56,0,0,0
"597",1994-08-20,20146,76,53,0,0,0
"598",1994-08-21,19709,86,60,0,0,0
"599",1994-08-22,17742,88,71,0,0,0
"600",1994-08-23,17695,78,57,0,0,0
"601",1994-08-24,16616,86,62,0,0,0
"602",1994-08-25,14818,88,64,0,0,0
"603",1994-08-26,13729,91,55,0,0,0
"604",1994-08-27,14646,84,58,0,0,0
"605",1994-08-28,12618,83,51,0,0,0
"606",1994-08-29,11565,82,57,0.18,0,0
"607",1994-08-30,11108,65,40,0.06,0,0
"608",1994-08-31,8854,41,37,0.18,0,0
"609",1994-09-01,6841,44,39,0.15,0,0
"610",1994-09-02,10683,55,44,0.05,0,0
"611",1994-09-03,17700,76,52,0,0,0
"612",1994-09-04,19042,69,54,0,0,0
"613",1994-09-05,13539,71,49,0,0,0
"614",1994-09-06,8927,76,52,0,0,0
"615",1994-09-07,9255,82,59,0,0,0
"616",1994-09-08,9294,86,63,0,0,0
"617",1994-09-09,9392,90,66,0,0,0
"618",1994-09-10,10718,75,64,0,0,0
"619",1994-09-11,10828,75,61,0,0,0
"620",1994-09-12,9752,79,59,0,0,0
"621",1994-09-13,9829,79,55,0.52,0,0
"622",1994-09-14,8861,74,53,0,0,0
"623",1994-09-15,7630,56,47,0,0,0
"624",1994-09-16,8255,64,52,0,0,0
"625",1994-09-17,9587,74,47,0,0,0
"626",1994-09-18,8655,78,58,0,0,0
"627",1994-09-19,8231,73,58,0,0,0
"628",1994-09-20,8369,71,57,0,0,0
"629",1994-09-21,6217,62,32,0.05,0,0
"630",1994-09-22,6731,59,34,0,0,0
"631",1994-09-23,6961,66,50,0,0,0
"632",1994-09-24,7560,71,49,0,0,0
"633",1994-09-25,7384,72,53,0,0,0
"634",1994-09-26,5917,74,53,0,0,0
"635",1994-09-27,5667,73,54,0,0,0
"636",1994-09-28,5222,82,51,0,0,0
"637",1994-09-29,4707,71,51,0,0,0
"638",1994-09-30,4633,59,44,0,0,0
"639",1994-10-01,3986,48,42,0.32,0,0
"640",1994-10-02,5426,53,42,0.17,0,0
"641",1994-10-03,3678,42,35,0.1,0,0
"642",1994-10-04,4195,47,36,0.12,0,0
"643",1994-10-05,5150,72,47,0.1,0,0
"644",1994-10-06,2620,53,36,1.79,0,0
"645",1994-10-07,4028,50,37,0.03,0,0
"646",1994-10-08,4718,52,36,0,0,0
"647",1994-10-09,4976,61,39,0,0,0
"648",1994-10-10,4453,70,47,0,0,0
"649",1994-10-11,3535,73,51,0,0,0
"650",1994-10-12,3145,63,37,0,0,0
"651",1994-10-13,2813,51,36,0,0,0
"652",1994-10-14,3372,64,36,0,0,0
"653",1994-10-15,2132,52,42,1.46,0,0
"654",1994-10-16,2647,47,39,0.92,0,0
"655",1994-10-17,1947,44,39,0.37,0,0
"656",1994-10-18,2935,49,39,0,0,0
"657",1994-10-19,2790,55,38,0,0,0
"658",1994-10-20,3105,58,42,0,0,0
"659",1994-10-21,3017,60,38,0.02,0,0
"660",1994-10-22,3522,45,35,0.04,0,0
"661",1994-10-23,2616,46,32,0,0,0
"662",1994-10-24,1916,39,29,0,0,0
"663",1994-10-25,2042,51,29,0,0,0
"664",1994-10-26,2122,64,46,0,0,0
"665",1994-10-27,1892,65,48,0,0,0
"666",1994-10-28,2358,65,35,0.02,0,0
"667",1994-10-29,3152,46,33,0,0,0
"668",1994-10-30,2572,41,32,0,0,0
"669",1994-10-31,1217,44,31,0,0,0
"670",1994-11-01,1258,59,36,0,0,0
"671",1994-11-02,1034,40,24,NA,5,5
"672",1994-11-03,1063,24,19,0.15,3,7
"673",1994-11-04,1417,34,19,0,0,4
"674",1994-11-05,1874,44,28,0,0,2
"675",1994-11-06,1568,50,26,0,0,0
"676",1994-11-07,1177,54,32,0,0,0
"677",1994-11-08,1174,33,27,0,0,0
"678",1994-11-09,1266,44,27,0,0,0
"679",1994-11-10,1228,57,34,0,0,0
"680",1994-11-11,1811,60,44,0,0,0
"681",1994-11-12,1584,59,45,0,0,0
"682",1994-11-13,1134,49,28,0,0,0
"683",1994-11-14,942,35,24,0,0,0
"684",1994-11-15,1309,47,25,0,0,0
"685",1994-11-16,1193,49,36,0,0,0
"686",1994-11-17,928,42,20,0.01,0,0
"687",1994-11-18,839,30,18,0,0,0
"688",1994-11-19,1470,41,18,0,0,0
"689",1994-11-20,1250,47,30,0,0,0
"690",1994-11-21,950,32,18,0,0,0
"691",1994-11-22,1144,31,17,0,0,0
"692",1994-11-23,1125,52,24,0,0,0
"693",1994-11-24,1147,45,29,0,0,0
"694",1994-11-25,2508,42,26,0,0,0
"695",1994-11-26,1517,44,26,0.05,1,1
"696",1994-11-27,479,26,19,0,0,0
"697",1994-11-28,745,27,18,0,0,0
"698",1994-11-29,869,30,19,0,0,0
"699",1994-11-30,901,50,30,0,0,0
"700",1994-12-01,912,57,39,0,0,0
"701",1994-12-02,1039,50,33,0,0,0
"702",1994-12-03,1047,50,34,0,0,0
"703",1994-12-04,405,39,5,0,0,0
"704",1994-12-05,432,10,5,0,0,0
"705",1994-12-06,691,17,4,0,0,0
"706",1994-12-07,758,38,11,0.15,1.5,2
"707",1994-12-08,828,28,15,0,0.5,2
"708",1994-12-09,723,33,15,0,0,2
"709",1994-12-10,685,28,17,0,0,2
"710",1994-12-11,629,41,20,0,0,1
"711",1994-12-12,723,34,23,0,0,1
"712",1994-12-13,845,44,23,0,0,0
"713",1994-12-14,610,29,22,0.3,2,2
"714",1994-12-15,758,37,19,0,0,2
"715",1994-12-16,969,38,19,0,0,1
"716",1994-12-17,785,39,29,0,0,1
"717",1994-12-18,891,55,33,0,0,0
"718",1994-12-19,850,47,30,0,0,0
"719",1994-12-20,899,48,33,0,0,0
"720",1994-12-21,855,59,41,0,0,0
"721",1994-12-22,1009,53,37,0,0,0
"722",1994-12-23,1063,60,43,0,0,0
"723",1994-12-24,955,53,46,0,0,0
"724",1994-12-25,988,51,38,0,0,0
"725",1994-12-26,1757,51,37,0,0,0
"726",1994-12-27,2003,48,33,0,0,0
"727",1994-12-28,1930,49,33,0,0,0
"728",1994-12-29,1652,45,26,0,0,0
"729",1994-12-30,1471,26,13,0.15,4,4
"730",1994-12-31,1196,13,2,0.06,NA,4
"731",1995-01-01,1284,28,2,0,0,3
"732",1995-01-02,806,21,0,0,0,3
"733",1995-01-03,840,15,-4,0,0,3
"734",1995-01-04,724,32,8,0,0,2
"735",1995-01-05,931,40,27,0,0,0
"736",1995-01-06,717,28,7,0,0,0
"737",1995-01-07,830,38,17,0.02,0,0
"738",1995-01-08,924,45,16,0,0,0
"739",1995-01-09,835,48,38,0,0,0
"740",1995-01-10,880,57,44,0,0,0
"741",1995-01-11,751,46,40,0,0,0
"742",1995-01-12,804,44,30,0,0,0
"743",1995-01-13,789,45,29,0,0,0
"744",1995-01-14,1111,54,28,0,0,0
"745",1995-01-15,974,51,35,0,0,0
"746",1995-01-16,677,38,17,0,0,0
"747",1995-01-17,666,27,16,0,0,0
"748",1995-01-18,621,33,23,0,0,0
"749",1995-01-19,650,42,23,0,0,0
"750",1995-01-20,647,33,17,0,0,0
"751",1995-01-21,784,25,13,0,0,0
"752",1995-01-22,945,29,12,0,0,0
"753",1995-01-23,892,39,24,0,0,0
"754",1995-01-24,734,44,26,0,0,0
"755",1995-01-25,812,51,30,0,0,0
"756",1995-01-26,806,57,38,0,0,0
"757",1995-01-27,787,44,32,0.05,0,0
"758",1995-01-28,1106,35,26,0.03,0,0
"759",1995-01-29,900,38,23,0,0,0
"760",1995-01-30,679,50,31,0,0,0
"761",1995-01-31,956,49,34,0,0,0
"762",1995-02-01,1022,54,43,0,0,0
"763",1995-02-02,991,46,32,0.05,0,0
"764",1995-02-03,1310,40,28,0,0,0
"765",1995-02-04,1708,45,29,0,0,0
"766",1995-02-05,1621,39,26,0,0,0
"767",1995-02-06,840,33,17,0,0,0
"768",1995-02-07,1010,29,15,0,0,0
"769",1995-02-08,845,35,18,0,0,0
"770",1995-02-09,1083,44,18,0,0,0
"771",1995-02-10,921,24,2,0,0,0
"772",1995-02-11,996,10,-2,0,0,0
"773",1995-02-12,977,4,-3,0.1,2,2
"774",1995-02-13,698,8,-8,0.04,0,2
"775",1995-02-14,632,38,7,0.6,9,11
"776",1995-02-15,752,29,4,0,0,10
"777",1995-02-16,842,38,4,0,0,7
"778",1995-02-17,1132,51,NA,0,0,6
"779",1995-02-18,2117,46,32,0,0,3
"780",1995-02-19,2919,55,34,0,0,0
"781",1995-02-20,2012,51,40,0,0,0
"782",1995-02-21,1587,65,46,0,0,0
"783",1995-02-22,1320,50,37,0,0,0
"784",1995-02-23,1192,38,26,0,0,0
"785",1995-02-24,1397,62,35,0,0,0
"786",1995-02-25,3354,64,44,0,0,0
"787",1995-02-26,1923,51,24,0,0,0
"788",1995-02-27,728,24,4,0.18,3,3
"789",1995-02-28,604,9,0,0.03,1,4
"790",1995-03-01,857,9,-3,0.01,0,2
"791",1995-03-02,918,23,1,0,0,2
"792",1995-03-03,1075,33,17,0.37,4,5
"793",1995-03-04,462,17,2,0.59,7,12
"794",1995-03-05,766,19,-2,0.08,0.5,12
"795",1995-03-06,889,11,-5,0,0,12
"796",1995-03-07,777,11,-4,0,0,12
"797",1995-03-08,947,40,10,0,0,10
"798",1995-03-09,1549,59,39,0,0,4
"799",1995-03-10,2016,62,46,0,0,1
"800",1995-03-11,3032,67,53,0,0,0
"801",1995-03-12,1920,57,34,0.1,0,0
"802",1995-03-13,1626,52,36,0,0,0
"803",1995-03-14,1747,55,36,0,0,0
"804",1995-03-15,1758,64,42,0,0,0
"805",1995-03-16,1668,56,36,0,0,0
"806",1995-03-17,1296,39,31,0.02,0,0
"807",1995-03-18,3394,59,32,0,0,0
"808",1995-03-19,2295,54,36,0,0,0
"809",1995-03-20,1965,53,34,0,0,0
"810",1995-03-21,2159,66,36,0,0,0
"811",1995-03-22,1909,57,35,0,0,0
"812",1995-03-23,2080,51,31,0,0,0
"813",1995-03-24,1982,50,37,0,0,0
"814",1995-03-25,3038,46,30,0,0,0
"815",1995-03-26,1313,30,21,0,0,0
"816",1995-03-27,1441,31,20,0,0,0
"817",1995-03-28,1699,29,17,0,NA,0
"818",1995-03-29,1703,21,15,0.04,0.5,1
"819",1995-03-30,1812,24,13,0.1,1.5,2
"820",1995-03-31,2198,46,17,0,0,0
"821",1995-04-01,2778,58,17,0,0,0
"822",1995-04-02,2273,50,35,0,0,0
"823",1995-04-03,1684,46,23,0,0,0
"824",1995-04-04,1998,60,22,0,0,0
"825",1995-04-05,1792,55,34,0.08,0,0
"826",1995-04-06,2409,58,32,0.13,0,0
"827",1995-04-07,3000,51,39,0.06,0,0
"828",1995-04-08,1938,42,23,0.08,1,1
"829",1995-04-09,1044,27,17,0.03,NA,NA
"830",1995-04-10,693,19,15,0.21,3,3
"831",1995-04-11,464,28,15,0.22,4,8
"832",1995-04-12,1636,53,NA,0,0,5
"833",1995-04-13,2720,62,37,0,0,3
"834",1995-04-14,3136,63,31,0.04,0,0
"835",1995-04-15,3614,49,31,0,0,0
"836",1995-04-16,2335,37,30,0.33,0,0
"837",1995-04-17,1420,32,27,0.15,1,1
"838",1995-04-18,1198,34,25,0.2,0,1
"839",1995-04-19,1844,34,24,0.04,0,NA
"840",1995-04-20,1740,34,24,0.02,0,NA
"841",1995-04-21,2243,34,24,0.28,3,3
"842",1995-04-22,3876,43,24,0,0,NA
"843",1995-04-23,2796,44,26,0,0,NA
"844",1995-04-24,2410,46,28,0,0,NA
"845",1995-04-25,2065,43,27,0.15,0,0
"846",1995-04-26,2374,44,22,0,0,0
"847",1995-04-27,2578,47,27,0,0,0
"848",1995-04-28,2270,40,30,0.11,0,0
"849",1995-04-29,2520,30,28,0.01,0,0
"850",1995-04-30,1789,32,28,1.05,6,6
"851",1995-05-01,2574,37,28,0.27,3,5
"852",1995-05-02,2560,43,33,0.04,0,1
"853",1995-05-03,2673,46,36,0,0,0
"854",1995-05-04,3190,56,36,0,0,0
"855",1995-05-05,2808,50,40,0.55,0,0
"856",1995-05-06,3287,52,41,0.49,0,0
"857",1995-05-07,4010,59,44,0.63,0,0
"858",1995-05-08,1788,46,42,3.38,0,0
"859",1995-05-09,2688,42,33,0.22,0,0
"860",1995-05-10,4161,56,33,0,0,0
"861",1995-05-11,3951,65,33,0.05,0,0
"862",1995-05-12,3880,65,33,0.78,0,0
"863",1995-05-13,3384,45,32,0.93,1,1
"864",1995-05-14,6733,49,29,0.08,0,NA
"865",1995-05-15,5189,72,40,0.02,0,NA
"866",1995-05-16,5212,61,42,0.26,0,0
"867",1995-05-17,6000,47,34,0,0,0
"868",1995-05-18,5433,58,37,0.04,0,0
"869",1995-05-19,5308,59,43,0.18,0,0
"870",1995-05-20,7125,59,39,0.61,NA,0
"871",1995-05-21,8033,68,39,0,0,0
"872",1995-05-22,6258,48,34,0.11,0,0
"873",1995-05-23,6712,46,35,0,0,0
"874",1995-05-24,7438,51,36,0,0,0
"875",1995-05-25,6116,40,36,0.21,0,0
"876",1995-05-26,7411,51,36,0.74,0,0
"877",1995-05-27,10249,45,40,0.35,0,0
"878",1995-05-28,17694,53,41,0.31,0,0
"879",1995-05-29,13166,61,40,0,0,0
"880",1995-05-30,8337,63,43,0,0,0
"881",1995-05-31,8180,64,45,0,0,0
"882",1995-06-01,9527,71,55,0,0,0
"883",1995-06-02,10764,70,58,0,0,0
"884",1995-06-03,12492,63,53,0.83,0,0
"885",1995-06-04,13454,59,49,0.91,0,0
"886",1995-06-05,14913,62,52,0,0,0
"887",1995-06-06,14927,74,49,0.12,0,0
"888",1995-06-07,11683,57,40,0,0,0
"889",1995-06-08,10506,57,32,0,0,0
"890",1995-06-09,8859,35,32,1.29,3,NA
"891",1995-06-10,16033,53,35,0.02,0,NA
"892",1995-06-11,18059,63,41,0,0,NA
"893",1995-06-12,18930,71,48,0.22,0,NA
"894",1995-06-13,18341,83,53,0.02,0,0
"895",1995-06-14,16136,87,62,0,0,0
"896",1995-06-15,15868,87,62,0,0,0
"897",1995-06-16,14973,86,70,0,0,0
"898",1995-06-17,16283,76,56,0,0,0
"899",1995-06-18,19063,72,55,0,0,0
"900",1995-06-19,19630,80,56,0,0,0
"901",1995-06-20,20979,79,65,0,0,0
"902",1995-06-21,17586,74,51,1.15,0,0
"903",1995-06-22,17958,65,51,0,0,0
"904",1995-06-23,17226,64,51,0.13,0,0
"905",1995-06-24,18641,63,49,0.06,0,0
"906",1995-06-25,22217,61,45,0,0,0
"907",1995-06-26,23229,70,46,0,0,0
"908",1995-06-27,21604,70,54,0,0,0
"909",1995-06-28,16451,56,46,0.15,0,0
"910",1995-06-29,15470,58,43,0.07,0,0
"911",1995-06-30,18549,57,39,0,0,0
"912",1995-07-01,25659,72,NA,0.7,0,0
"913",1995-07-02,31495,78,56,0.02,0,0
"914",1995-07-03,27616,71,51,0.72,0,0
"915",1995-07-04,27372,71,51,0.02,0,0
"916",1995-07-05,22720,70,51,0,0,0
"917",1995-07-06,24930,78,54,0,0,0
"918",1995-07-07,24893,85,58,0,0,0
"919",1995-07-08,25816,80,65,0,0,0
"920",1995-07-09,24756,92,63,0.07,0,0
"921",1995-07-10,26986,85,66,0,0,0
"922",1995-07-11,27693,94,72,0,0,0
"923",1995-07-12,24640,89,72,0,0,0
"924",1995-07-13,21683,87,68,0,0,0
"925",1995-07-14,20350,68,56,0.05,0,0
"926",1995-07-15,22121,70,53,1.15,0,0
"927",1995-07-16,25083,71,51,0.25,0,0
"928",1995-07-17,26157,70,54,0,0,0
"929",1995-07-18,23882,76,57,0.05,0,0
"930",1995-07-19,25604,73,56,0,0,0
"931",1995-07-20,22720,68,55,0.41,0,0
"932",1995-07-21,21167,75,55,0.38,0,0
"933",1995-07-22,23762,64,54,0.12,0,0
"934",1995-07-23,25850,73,57,0,0,0
"935",1995-07-24,26465,76,53,0.45,0,0
"936",1995-07-25,26845,76,52,0,0,0
"937",1995-07-26,24794,88,53,0,0,0
"938",1995-07-27,22857,84,62,0,0,0
"939",1995-07-28,22426,79,65,0,0,0
"940",1995-07-29,24065,93,68,0,0,0
"941",1995-07-30,23512,81,56,0,0,0
"942",1995-07-31,25234,62,46,0,0,0
"943",1995-08-01,24420,79,46,0,0,0
"944",1995-08-02,23276,89,64,0.12,0,0
"945",1995-08-03,21651,68,58,0,0,0
"946",1995-08-04,20101,78,60,0.09,0,0
"947",1995-08-05,26990,78,60,0,0,0
"948",1995-08-06,30487,90,65,0,0,0
"949",1995-08-07,33303,92,72,0,0,0
"950",1995-08-08,32637,88,57,0,0,0
"951",1995-08-09,30968,77,53,0,0,0
"952",1995-08-10,27385,79,61,0,0,0
"953",1995-08-11,24905,84,70,0,0,0
"954",1995-08-12,22758,80,57,1.01,0,0
"955",1995-08-13,22723,84,62,0,0,0
"956",1995-08-14,22606,73,54,0,0,0
"957",1995-08-15,23072,87,54,0,0,0
"958",1995-08-16,22150,90,73,0,0,0
"959",1995-08-17,20224,90,NA,0,0,0
"960",1995-08-18,18804,82,54,0,0,0
"961",1995-08-19,19547,72,50,0,0,0
"962",1995-08-20,18368,79,62,0,0,0
"963",1995-08-21,18692,86,68,0,0,0
"964",1995-08-22,17345,85,69,0.03,0,0
"965",1995-08-23,16981,82,68,0,0,0
"966",1995-08-24,14342,88,71,0,0,0
"967",1995-08-25,13252,77,61,0.04,0,0
"968",1995-08-26,14715,73,58,0.12,0,0
"969",1995-08-27,13697,88,66,0,0,0
"970",1995-08-28,11363,66,60,0,0,0
"971",1995-08-29,15956,90,63,0,0,0
"972",1995-08-30,11829,82,59,0,0,0
"973",1995-08-31,10545,76,53,0,0,0
"974",1995-09-01,9953,86,53,0,0,0
"975",1995-09-02,15980,83,68,0,0,0
"976",1995-09-03,17803,85,67,0,0,0
"977",1995-09-04,12472,86,68,0,0,0
"978",1995-09-05,8629,82,58,0,0,0
"979",1995-09-06,8704,72,44,0,0,0
"980",1995-09-07,8192,53,40,0,0,0
"981",1995-09-08,9541,60,40,0,0,0
"982",1995-09-09,10247,61,47,0,0,0
"983",1995-09-10,12100,76,52,0.25,0,0
"984",1995-09-11,9649,66,52,0.09,0,0
"985",1995-09-12,9811,74,55,0,0,0
"986",1995-09-13,9528,73,57,0,0,0
"987",1995-09-14,7841,72,50,0,0,0
"988",1995-09-15,8660,83,60,0,0,0
"989",1995-09-16,9390,65,50,0,0,0
"990",1995-09-17,8644,67,44,0,0,0
"991",1995-09-18,7686,56,42,0.3,0,0
"992",1995-09-19,6977,42,32,0.19,0,0
"993",1995-09-20,7487,32,29,0.48,4,4
"994",1995-09-21,7145,33,21,0,0,2
"995",1995-09-22,6425,53,24,0,0,NA
"996",1995-09-23,6428,53,35,0.15,0,NA
"997",1995-09-24,6428,54,37,0,0,0
"998",1995-09-25,6139,64,43,0,0,0
"999",1995-09-26,6187,68,49,0,0,0
"1000",1995-09-27,5836,71,53,0,0,0
"1001",1995-09-28,5086,77,60,0,0,0
"1002",1995-09-29,5726,66,53,0,0,0
"1003",1995-09-30,5557,60,47,0.01,0,0
"1004",1995-10-01,6195,63,41,0,0,0
"1005",1995-10-02,4704,51,38,0,0,0
"1006",1995-10-03,4788,61,39,0,0,0
"1007",1995-10-04,3319,51,35,0.41,0,0
"1008",1995-10-05,3110,51,32,0.24,0,0
"1009",1995-10-06,4334,51,30,0,0,0
"1010",1995-10-07,4879,54,NA,0,0,0
"1011",1995-10-08,4854,53,39,0,0,0
"1012",1995-10-09,4360,60,38,0,0,0
"1013",1995-10-10,4235,67,42,0,0,0
"1014",1995-10-11,3797,78,57,0,0,0
"1015",1995-10-12,3397,71,39,0,0,0
"1016",1995-10-13,3103,45,35,0,0,0
"1017",1995-10-14,3681,57,35,0,0,0
"1018",1995-10-15,3877,68,50,0,0,0
"1019",1995-10-16,3124,72,51,0,0,0
"1020",1995-10-17,2991,59,43,0,0,0
"1021",1995-10-18,3055,61,37,0.2,0,0
"1022",1995-10-19,2790,42,32,0,0,0
"1023",1995-10-20,4146,49,32,0,0,0
"1024",1995-10-21,3805,59,39,0,0,0
"1025",1995-10-22,642,43,24,0.96,8,6
"1026",1995-10-23,1837,33,24,0.02,0,5
"1027",1995-10-24,2066,47,24,0,0,3
"1028",1995-10-25,2022,48,36,0,0,NA
"1029",1995-10-26,2350,NA,33,0.2,0,NA
"1030",1995-10-27,2230,50,30,0,0,NA
"1031",1995-10-28,2920,46,30,0,0,0
"1032",1995-10-29,1270,35,27,0.53,3,3
"1033",1995-10-30,895,27,23,0.41,4,7
"1034",1995-10-31,900,28,22,0.12,1,8
"1035",1995-11-01,1212,28,7,0,0,8
"1036",1995-11-02,1144,16,4,0,0,8
"1037",1995-11-03,1374,27,4,0,0,5
"1038",1995-11-04,1784,39,24,0,0,3
"1039",1995-11-05,1779,51,35,0,0,2
"1040",1995-11-06,1252,40,28,0,0,2
"1041",1995-11-07,1115,30,19,0,0,2
"1042",1995-11-08,1188,54,19,0,0,0
"1043",1995-11-09,1452,51,26,0.05,0,0
"1044",1995-11-10,1382,27,9,0,0,0
"1045",1995-11-11,1719,47,8,0,0,0
"1046",1995-11-12,1649,48,33,0,0,0
"1047",1995-11-13,1196,44,31,0,0,0
"1048",1995-11-14,1325,53,37,0,0,0
"1049",1995-11-15,1190,55,36,0,0,0
"1050",1995-11-16,1387,57,41,0,0,0
"1051",1995-11-17,1711,55,39,0,0,0
"1052",1995-11-18,2057,65,47,0,0,0
"1053",1995-11-19,1738,54,32,0,0,0
"1054",1995-11-20,1414,41,28,0,0,0
"1055",1995-11-21,1142,56,28,0,0,0
"1056",1995-11-22,1503,48,28,0,0,0
"1057",1995-11-23,2219,49,29,0,0,0
"1058",1995-11-24,3466,60,29,0,0,0
"1059",1995-11-25,2700,58,40,0,0,0
"1060",1995-11-26,925,46,22,0.31,3,3
"1061",1995-11-27,691,22,11,0.05,NA,3
"1062",1995-11-28,834,30,11,0,0,NA
"1063",1995-11-29,801,50,25,0,0,NA
"1064",1995-11-30,993,53,41,0,0,NA
"1065",1995-12-01,966,58,37,0,0,0
"1066",1995-12-02,1233,53,34,0.02,0,0
"1067",1995-12-03,1063,38,28,0,0,0
"1068",1995-12-04,874,51,21,0,0,0
"1069",1995-12-05,804,28,16,0,0,0
"1070",1995-12-06,666,31,15,0,0,0
"1071",1995-12-07,847,40,18,0,0,0
"1072",1995-12-08,610,26,-7,0.06,1,1
"1073",1995-12-09,399,17,-3,0,0,NA
"1074",1995-12-10,577,21,4,0,0,NA
"1075",1995-12-11,564,54,9,0,0,NA
"1076",1995-12-12,607,52,36,0,0,NA
"1077",1995-12-13,691,53,35,0,0,0
"1078",1995-12-14,750,45,31,0,0,0
"1079",1995-12-15,934,46,29,0,0,0
"1080",1995-12-16,885,44,27,0,0,0
"1081",1995-12-17,480,27,19,0,0,0
"1082",1995-12-18,607,27,17,0,0,0
"1083",1995-12-19,947,37,18,0,0,0
"1084",1995-12-20,696,34,22,0,0,0
"1085",1995-12-21,901,34,11,0.08,1,1
"1086",1995-12-22,693,34,10,0,0,1
"1087",1995-12-23,550,37,10,0,0,0
"1088",1995-12-24,504,37,10,0,0,0
"1089",1995-12-25,591,50,30,0,0,0
"1090",1995-12-26,1247,46,30,0,0,0
"1091",1995-12-27,1239,45,24,0,0,0
"1092",1995-12-28,1522,39,28,0,0,0
"1093",1995-12-29,1431,39,28,0,0,0
"1094",1995-12-30,1463,41,28,0,0,0
"1095",1995-12-31,772,35,24,0,0,0
"1096",1996-01-01,508,26,5,0.1,1.5,2
"1097",1996-01-02,667,26,5,0,0,1
"1098",1996-01-03,475,35,23,0.17,4,3
"1099",1996-01-04,612,23,-1,0,0,3
"1100",1996-01-05,511,7,-5,0,0,3
"1101",1996-01-06,609,23,-5,0,0,2
"1102",1996-01-07,684,45,14,0,0,1
"1103",1996-01-08,724,49,35,0,0,0
"1104",1996-01-09,878,45,31,0,0,0
"1105",1996-01-10,717,48,29,0,0,0
"1106",1996-01-11,756,44,29,0,0,0
"1107",1996-01-12,955,58,41,0,0,0
"1108",1996-01-13,1351,59,43,0,0,0
"1109",1996-01-14,523,47,19,0,0,0
"1110",1996-01-15,837,55,33,0,0,0
"1111",1996-01-16,823,48,34,0,0,0
"1112",1996-01-17,115,36,-4,0.37,4,4
"1113",1996-01-18,441,8,-11,0,0,4
"1114",1996-01-19,686,21,6,0.04,1,4
"1115",1996-01-20,580,31,15,0,0,4
"1116",1996-01-21,847,37,15,0,0,3
"1117",1996-01-22,792,16,3,0.07,1,4
"1118",1996-01-23,835,29,13,0.1,1.5,4
"1119",1996-01-24,679,24,-1,0.14,2,5
"1120",1996-01-25,597,5,-2,0,0,5
"1121",1996-01-26,643,22,-2,0,0,5
"1122",1996-01-27,633,19,8,0.11,2,7
"1123",1996-01-28,380,8,-5,0.04,1,7
"1124",1996-01-29,482,4,-19,0.05,1,8
"1125",1996-01-30,458,-1,-19,0,0,8
"1126",1996-01-31,578,13,-2,0,0,5
"1127",1996-02-01,341,7,-21,NA,NA,7
"1128",1996-02-02,425,-2,-21,0,0,7
"1129",1996-02-03,548,7,-14,0,0,7
"1130",1996-02-04,904,42,5,0,0,5
"1131",1996-02-05,691,48,23,0,0,3
"1132",1996-02-06,842,51,28,0,0,3
"1133",1996-02-07,980,55,39,0,0,0
"1134",1996-02-08,1131,55,34,0,0,0
"1135",1996-02-09,1629,64,39,0,0,0
"1136",1996-02-10,1220,39,20,0,0,0
"1137",1996-02-11,1600,43,24,0,0,0
"1138",1996-02-12,929,53,32,0,0,0
"1139",1996-02-13,1043,55,40,0,0,0
"1140",1996-02-14,1048,47,27,0,0,0
"1141",1996-02-15,1047,28,12,0,0,0
"1142",1996-02-16,1449,54,13,0,0,0
"1143",1996-02-17,3816,43,31,0,0,0
"1144",1996-02-18,2648,51,35,0,0,0
"1145",1996-02-19,1751,51,36,0,0,0
"1146",1996-02-20,1019,49,33,0,0,0
"1147",1996-02-21,2110,56,36,0,0,0
"1148",1996-02-22,1072,55,27,0,0,0
"1149",1996-02-23,1308,38,24,0,0,0
"1150",1996-02-24,2071,51,30,0.01,0,0
"1151",1996-02-25,577,29,6,0,0,0
"1152",1996-02-26,520,10,1,0.05,1,1
"1153",1996-02-27,778,11,-4,0.03,1,2
"1154",1996-02-28,680,8,-4,0,0,NA
"1155",1996-03-01,831,28,15,0,0,1
"1156",1996-03-02,1310,24,12,0,0,0
"1157",1996-03-03,1202,33,18,0,0,0
"1158",1996-03-04,610,34,7,0.07,2,2
"1159",1996-03-05,696,7,-1,0.25,4,6
"1160",1996-03-06,694,9,-3,0.06,0,5
"1161",1996-03-07,856,5,-4,0,0,5
"1162",1996-03-08,1005,20,-4,0,0,5
"1163",1996-03-09,1853,45,18,0,0,3
"1164",1996-03-10,2170,63,40,0,0,NA
"1165",1996-03-11,1630,60,43,0,0,NA
"1166",1996-03-12,1369,55,40,0.12,0,NA
"1167",1996-03-13,988,41,33,0.64,0,0
"1168",1996-03-14,1470,51,29,0,0,0
"1169",1996-03-15,2366,60,29,0,0,0
"1170",1996-03-16,2466,46,29,0,0,0
"1171",1996-03-17,1624,35,25,0.03,0,0
"1172",1996-03-18,1279,30,19,0.32,5,5
"1173",1996-03-19,1464,30,14,0,0,3
"1174",1996-03-20,1570,45,12,0,0,2
"1175",1996-03-21,1723,43,29,0.02,0,0
"1176",1996-03-22,1906,45,26,0.01,0,0
"1177",1996-03-23,2184,40,17,0.02,0,0
"1178",1996-03-24,431,17,-2,0.47,4,4
"1179",1996-03-25,904,13,-3,0,0,4
"1180",1996-03-26,1358,41,4,0,0,2
"1181",1996-03-27,1509,24,14,0,0,NA
